"","c","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285"
"Albizzi",0.0159238045758807,0.018050907897114,0.0204080102107639,0.0230171330605502,0.0259037759317893,0.0290981525884336,0.0326369545462444,0.0365658589269498,0.0409430759099574,0.0458443220301146,0.0513696939162931,0.0576529733252159,0.064873909088513,0.0732741733841783,0.0845423935101128,0.103536382751417,0.128892870624427,0.138809734473143,0.0163317890690082,0.0167483386780448,0.017173604601406,0.0176077415421674,0.018050907897114,0.0185032659597446,0.0189649821382663,0.0194362271897097,0.0199171764713553,0.0204080102107639,0.0209089137957864,0.0214200780860371,0.0219416997474082,0.0224739816113224,0.0230171330605502,0.023571370443521,0.0241369175192258,0.024714005934923,0.0253028757390371,0.0259037759317893,0.0265169650562755,0.0271427118328875,0.0277812958401722,0.0284330082454126,0.0290981525884336,0.0297770456223621,0.0304700182152823,0.0311774163169847,0.0318996019952337,0.0326369545462444,0.0333898716843021,0.0341587708157228,0.0349440904026037,0.0357462914220664,0.0365658589269498,0.0374033037141342,0.0382591641069056,0.039134007857969,0.0400284341799002,0.0409430759099574,0.0418786018163042,0.0428357190527479,0.0438151757691317,0.0448177638845033,0.0458443220301146,0.046895738669203,0.0479729554003912,0.0490769704513977,0.0502088423696397,0.0513696939162938,0.0525607161704532,0.0537831728503642,0.0550384048593961,0.0563278350655521,0.057652973325216,0.0590154217646278,0.0604168803366667,0.0618591526762096,0.063344152285145,0.064873909088513,0.0664505764168849,0.0680764384876695,0.0697539184803068,0.0714855873281508,0.0732741733841787,0.0751225731594085,0.0770338633831549,0.0790113146939625,0.0813381579507893,0.0845423935101128,0.0879274212387307,0.091505610577658,0.0952902067109391,0.0992953966070502,0.103536382751416,0.10802946605066,0.112792139657687,0.117843195768987,0.123202847786628,0.128892870624427,0.134936762381435,0.141210323148542,0.140386693116202,0.139586493042806,0.138809734473143,0.13805634477206,0.147065281073649,0.162270467091625,0.17634239011125,0.0163317890690082,0.0167483386780448,0.017173604601406,0.0176077415421674,0.018050907897114,0.0185032659597446,0.0189649821382663,0.0194362271897097,0.0199171764713553,0.0204080102107639,0.0209089137957864,0.0214200780860371,0.0219416997474082,0.0224739816113224,0.0230171330605502,0.023571370443521,0.0241369175192258,0.024714005934923,0.0253028757390371,0.0259037759317893,0.0265169650562755,0.0271427118328875,0.0277812958401722,0.0284330082454126,0.0290981525884336,0.0297770456223621,0.0304700182152823,0.0311774163169847,0.0318996019952337,0.0326369545462444,0.0333898716843021,0.0341587708157228,0.0349440904026037,0.0357462914220664,0.0365658589269498,0.0374033037141342,0.0382591641069056,0.039134007857969,0.0400284341799002,0.0409430759099574,0.0418786018163042,0.0428357190527479,0.0438151757691317,0.0448177638845033,0.0458443220301146,0.046895738669203,0.0479729554003912,0.0490769704513977,0.0502088423696397,0.0513696939162938,0.0525607161704532,0.0537831728503642,0.0550384048593961,0.0563278350655521,0.057652973325216,0.0590154217646278,0.0604168803366667,0.0618591526762096,0.063344152285145,0.064873909088513,0.0664505764168849,0.0680764384876695,0.0697539184803068,0.0714855873281508,0.0732741733841787,0.0751225731594085,0.0770338633831549,0.0790113146939625,0.0813381579507893,0.0845423935101128,0.0879274212387307,0.091505610577658,0.0952902067109391,0.0992953966070502,0.103536382751416,0.10802946605066,0.112792139657687,0.117843195768987,0.123202847786628,0.128892870624427,0.134936762381435,0.141210323148542,0.140386693116202,0.139586493042806,0.138809734473143,0.13805634477206,0.147065281073649,0.162270467091625,0.17634239011125,0.0163317890690082,0.0167483386780448,0.017173604601406,0.0176077415421674,0.018050907897114,0.0185032659597446,0.0189649821382663,0.0194362271897097,0.0199171764713553,0.0204080102107639,0.0209089137957864,0.0214200780860371,0.0219416997474082,0.0224739816113224,0.0230171330605502,0.023571370443521,0.0241369175192258,0.024714005934923,0.0253028757390371,0.0259037759317893,0.0265169650562755,0.0271427118328875,0.0277812958401722,0.0284330082454126,0.0290981525884336,0.0297770456223621,0.0304700182152823,0.0311774163169847,0.0318996019952337,0.0326369545462444,0.0333898716843021,0.0341587708157228,0.0349440904026037,0.0357462914220664,0.0365658589269498,0.0374033037141342,0.0382591641069056,0.039134007857969,0.0400284341799002,0.0409430759099574,0.0418786018163042,0.0428357190527479,0.0438151757691317,0.0448177638845033,0.0458443220301146,0.046895738669203,0.0479729554003912,0.0490769704513977,0.0502088423696397,0.0513696939162938,0.0525607161704532,0.0537831728503642,0.0550384048593961,0.0563278350655521,0.057652973325216,0.0590154217646278,0.0604168803366667,0.0618591526762096,0.063344152285145,0.064873909088513,0.0664505764168849,0.0680764384876695,0.0697539184803068,0.0714855873281508,0.0732741733841787,0.0751225731594085,0.0770338633831549,0.0790113146939625,0.0813381579507893,0.0845423935101128,0.0879274212387307,0.091505610577658,0.0952902067109391,0.0992953966070502,0.103536382751416,0.10802946605066,0.112792139657687,0.117843195768987,0.123202847786628,0.128892870624427,0.134936762381435,0.141210323148542,0.140386693116202,0.139586493042806,0.138809734473143,0.13805634477206,0.147065281073649,0.162270467091625,0.17634239011125
"Barbadori",0.288591377092909,0.304631391770382,0.321576788856248,0.339545389209954,0.358685317607303,0.379186080471593,0.401294658423652,0.425339121334013,0.451763633183515,0.481180821603152,0.51445070825642,0.552800229688491,0.598004589403515,0.652663072286733,0.721039056155279,0.80946976030042,0.924350367434819,0.915779236581558,0.291731796315985,0.294905265662382,0.298112511612508,0.301354290815095,0.304631391770382,0.307944636635425,0.31129488316105,0.31468302677073,0.318110002792533,0.321576788856248,0.325084407468788,0.328633928782143,0.332226473569323,0.33586321642512,0.339545389209954,0.34327428475668,0.347051260861979,0.350877744585863,0.354755236884934,0.358685317607303,0.362669650879594,0.366709990919182,0.370808188307823,0.374966196766086,0.379186080471593,0.383470021967978,0.387820330715737,0.392239452340853,0.396729978642112,0.401294658423652,0.405936409225338,0.41065833003014,0.415463715034984,0.420356068579285,0.425339121334013,0.430416847863355,0.435593485681121,0.440873555934994,0.446261885863509,0.451763633183515,0.457384312579676,0.463129824482577,0.469006486338131,0.475021066588443,0.481180821603152,0.487493535820511,0.49396756537958,0.500611885548642,0.507436142280844,0.514450708256422,0.521666743801775,0.529096263110119,0.536752206226707,0.544648517304869,0.552800229688492,0.56122355843359,0.569936000948297,0.578956446509718,0.588305295510634,0.598004589403515,0.608078152448561,0.618551746543196,0.629453240620337,0.640812796361175,0.652663072286735,0.665039448684378,0.677980276306856,0.691527152371087,0.705814813282536,0.721039056155279,0.737010971769598,0.753782354138074,0.771408779079006,0.789949897258546,0.809469760300421,0.830037186074329,0.851726170400425,0.874616353685285,0.898793552458093,0.924350367434821,0.951386881649999,0.978974271444413,0.957140260533633,0.936079062509012,0.915779236581559,0.896227813272978,0.878794368665402,0.863491234264919,0.84930654647541,0.291731796315985,0.294905265662382,0.298112511612508,0.301354290815095,0.304631391770382,0.307944636635425,0.31129488316105,0.31468302677073,0.318110002792533,0.321576788856248,0.325084407468788,0.328633928782143,0.332226473569323,0.33586321642512,0.339545389209954,0.34327428475668,0.347051260861979,0.350877744585863,0.354755236884934,0.358685317607303,0.362669650879594,0.366709990919182,0.370808188307823,0.374966196766086,0.379186080471593,0.383470021967978,0.387820330715737,0.392239452340853,0.396729978642112,0.401294658423652,0.405936409225338,0.41065833003014,0.415463715034984,0.420356068579285,0.425339121334013,0.430416847863355,0.435593485681121,0.440873555934994,0.446261885863509,0.451763633183515,0.457384312579676,0.463129824482577,0.469006486338131,0.475021066588443,0.481180821603152,0.487493535820511,0.49396756537958,0.500611885548642,0.507436142280844,0.514450708256422,0.521666743801775,0.529096263110119,0.536752206226707,0.544648517304869,0.552800229688492,0.56122355843359,0.569936000948297,0.578956446509718,0.588305295510634,0.598004589403515,0.608078152448561,0.618551746543196,0.629453240620337,0.640812796361175,0.652663072286735,0.665039448684378,0.677980276306856,0.691527152371087,0.705814813282536,0.721039056155279,0.737010971769598,0.753782354138074,0.771408779079006,0.789949897258546,0.809469760300421,0.830037186074329,0.851726170400425,0.874616353685285,0.898793552458093,0.924350367434821,0.951386881649999,0.978974271444413,0.957140260533633,0.936079062509012,0.915779236581559,0.896227813272978,0.878794368665402,0.863491234264919,0.84930654647541,0.291731796315985,0.294905265662382,0.298112511612508,0.301354290815095,0.304631391770382,0.307944636635425,0.31129488316105,0.31468302677073,0.318110002792533,0.321576788856248,0.325084407468788,0.328633928782143,0.332226473569323,0.33586321642512,0.339545389209954,0.34327428475668,0.347051260861979,0.350877744585863,0.354755236884934,0.358685317607303,0.362669650879594,0.366709990919182,0.370808188307823,0.374966196766086,0.379186080471593,0.383470021967978,0.387820330715737,0.392239452340853,0.396729978642112,0.401294658423652,0.405936409225338,0.41065833003014,0.415463715034984,0.420356068579285,0.425339121334013,0.430416847863355,0.435593485681121,0.440873555934994,0.446261885863509,0.451763633183515,0.457384312579676,0.463129824482577,0.469006486338131,0.475021066588443,0.481180821603152,0.487493535820511,0.49396756537958,0.500611885548642,0.507436142280844,0.514450708256422,0.521666743801775,0.529096263110119,0.536752206226707,0.544648517304869,0.552800229688492,0.56122355843359,0.569936000948297,0.578956446509718,0.588305295510634,0.598004589403515,0.608078152448561,0.618551746543196,0.629453240620337,0.640812796361175,0.652663072286735,0.665039448684378,0.677980276306856,0.691527152371087,0.705814813282536,0.721039056155279,0.737010971769598,0.753782354138074,0.771408779079006,0.789949897258546,0.809469760300421,0.830037186074329,0.851726170400425,0.874616353685285,0.898793552458093,0.924350367434821,0.951386881649999,0.978974271444413,0.957140260533633,0.936079062509012,0.915779236581559,0.896227813272978,0.878794368665402,0.863491234264919,0.84930654647541
"Bischeri",0.678164156476455,0.689993093464343,0.701067958299745,0.711339409692409,0.720739398478748,0.729172663565892,0.736505172532431,0.742548012469684,0.747034461937686,0.749586822132441,0.749667908715162,0.746509734949617,0.739008576303033,0.725570367650211,0.704319890156753,0.673631466622747,0.628699053075716,0.47977265523927,0.680588357573847,0.682983636572818,0.685349716047051,0.687686304234291,0.689993093464343,0.69226975850997,0.694515954855208,0.696731316875112,0.698915455920382,0.701067958299745,0.703188383152285,0.705276260201251,0.707331087380096,0.709352328320634,0.711339409692409,0.71329171838127,0.715208598494192,0.717089348176165,0.718933216223781,0.720739398478748,0.722507033983122,0.724235200876412,0.725922912013038,0.727569110276663,0.729172663565892,0.730732359423692,0.732246899280326,0.733714892277116,0.735134848635453,0.736505172532431,0.737824154441156,0.739089962890252,0.740300635593139,0.74145406989361,0.742548012469684,0.743580048232929,0.744547588355307,0.745447857350033,0.746277879127097,0.747034461937686,0.747714182115129,0.748313366512729,0.748828073531244,0.749254072620693,0.749586822132441,0.749821445388378,0.749952704824102,0.749974974052462,0.74988220768234,0.749667908715163,0.749325093327806,0.748846252835268,0.748223312609108,0.747447587707535,0.746509734949614,0.745399701138001,0.744106667100886,0.742618987182436,0.740924123760007,0.739008576303033,0.73685780440936,0.734456144156117,0.731786716978832,0.72883133013907,0.72557036765021,0.721982670295658,0.718045403084369,0.713733908134649,0.709110122239571,0.704319890156753,0.699118031158887,0.693477794220047,0.687370626917786,0.680766041919591,0.673631466622748,0.665932072634489,0.657630581218757,0.648687040212408,0.639058567215781,0.628699053075714,0.617558818777872,0.604943299095115,0.561506539284609,0.519796953303323,0.479772655239274,0.441389816164195,0.41132459268624,0.388101340178458,0.366696770858469,0.680588357573847,0.682983636572818,0.685349716047051,0.687686304234291,0.689993093464343,0.69226975850997,0.694515954855208,0.696731316875112,0.698915455920382,0.701067958299745,0.703188383152285,0.705276260201251,0.707331087380096,0.709352328320634,0.711339409692409,0.71329171838127,0.715208598494192,0.717089348176165,0.718933216223781,0.720739398478748,0.722507033983122,0.724235200876412,0.725922912013038,0.727569110276663,0.729172663565892,0.730732359423692,0.732246899280326,0.733714892277116,0.735134848635453,0.736505172532431,0.737824154441156,0.739089962890252,0.740300635593139,0.74145406989361,0.742548012469684,0.743580048232929,0.744547588355307,0.745447857350033,0.746277879127097,0.747034461937686,0.747714182115129,0.748313366512729,0.748828073531244,0.749254072620693,0.749586822132441,0.749821445388378,0.749952704824102,0.749974974052462,0.74988220768234,0.749667908715163,0.749325093327806,0.748846252835268,0.748223312609108,0.747447587707535,0.746509734949614,0.745399701138001,0.744106667100886,0.742618987182436,0.740924123760007,0.739008576303033,0.73685780440936,0.734456144156117,0.731786716978832,0.72883133013907,0.72557036765021,0.721982670295658,0.718045403084369,0.713733908134649,0.709110122239571,0.704319890156753,0.699118031158887,0.693477794220047,0.687370626917786,0.680766041919591,0.673631466622748,0.665932072634489,0.657630581218757,0.648687040212408,0.639058567215781,0.628699053075714,0.617558818777872,0.604943299095115,0.561506539284609,0.519796953303323,0.479772655239274,0.441389816164195,0.41132459268624,0.388101340178458,0.366696770858469,0.680588357573847,0.682983636572818,0.685349716047051,0.687686304234291,0.689993093464343,0.69226975850997,0.694515954855208,0.696731316875112,0.698915455920382,0.701067958299745,0.703188383152285,0.705276260201251,0.707331087380096,0.709352328320634,0.711339409692409,0.71329171838127,0.715208598494192,0.717089348176165,0.718933216223781,0.720739398478748,0.722507033983122,0.724235200876412,0.725922912013038,0.727569110276663,0.729172663565892,0.730732359423692,0.732246899280326,0.733714892277116,0.735134848635453,0.736505172532431,0.737824154441156,0.739089962890252,0.740300635593139,0.74145406989361,0.742548012469684,0.743580048232929,0.744547588355307,0.745447857350033,0.746277879127097,0.747034461937686,0.747714182115129,0.748313366512729,0.748828073531244,0.749254072620693,0.749586822132441,0.749821445388378,0.749952704824102,0.749974974052462,0.74988220768234,0.749667908715163,0.749325093327806,0.748846252835268,0.748223312609108,0.747447587707535,0.746509734949614,0.745399701138001,0.744106667100886,0.742618987182436,0.740924123760007,0.739008576303033,0.73685780440936,0.734456144156117,0.731786716978832,0.72883133013907,0.72557036765021,0.721982670295658,0.718045403084369,0.713733908134649,0.709110122239571,0.704319890156753,0.699118031158887,0.693477794220047,0.687370626917786,0.680766041919591,0.673631466622748,0.665932072634489,0.657630581218757,0.648687040212408,0.639058567215781,0.628699053075714,0.617558818777872,0.604943299095115,0.561506539284609,0.519796953303323,0.479772655239274,0.441389816164195,0.41132459268624,0.388101340178458,0.366696770858469
"Castellani",0.743662707298076,0.740643228677548,0.738566493093363,0.737464661417855,0.737360082329691,0.738264110565516,0.740175565039789,0.743078673756244,0.746940311698776,0.751706304487498,0.757296579844092,0.763599075880561,0.77046267907443,0.777690146194565,0.78535237365564,0.79414033723518,0.803183000176857,0.691034577772777,0.742985240652478,0.742344223782254,0.741739999093277,0.741172895600002,0.740643228677548,0.740151299806367,0.739697396308562,0.739281791074839,0.738904742281069,0.738566493093363,0.738267271360532,0.738007289292696,0.737786743124823,0.737605812763827,0.737464661417855,0.737363435206262,0.737302262748732,0.737281254731893,0.737300503451691,0.737360082329691,0.737460045401386,0.737600426774449,0.737781240054818,0.738002477738326,0.738264110565516,0.738566086837149,0.7389083316878,0.73929074631482,0.739713207159823,0.740175565039789,0.740677644224721,0.741219241458783,0.741800124921722,0.742420033127404,0.743078673756244,0.743775722418359,0.744510821344401,0.745283578001098,0.746093563628823,0.746940311698776,0.747823316287765,0.748742030369131,0.749695864018967,0.750684182537629,0.751706304487498,0.752761499649128,0.753848986899286,0.754967932015988,0.756117445417474,0.757296579844092,0.758504327994375,0.759739620129058,0.761001321659401,0.76228823073895,0.763599075880562,0.764932513623117,0.766287126274618,0.767661419760112,0.769053821603801,0.77046267907443,0.77188625752128,0.773322738924195,0.774770220674718,0.776226714595825,0.777690146194564,0.779158354124298,0.78062908981083,0.782100017168896,0.783634599824363,0.78535237365564,0.787084735261357,0.788830661671628,0.790589175220952,0.792359353147676,0.79414033723518,0.795931343331789,0.797731670582217,0.79954071020725,0.801357953680971,0.803183000176857,0.805015563184763,0.806001542523262,0.766118938952592,0.727809840088615,0.69103457777278,0.655751996504845,0.626187942357063,0.601690207487109,0.579080156116692,0.742985240652478,0.742344223782254,0.741739999093277,0.741172895600002,0.740643228677548,0.740151299806367,0.739697396308562,0.739281791074839,0.738904742281069,0.738566493093363,0.738267271360532,0.738007289292696,0.737786743124823,0.737605812763827,0.737464661417855,0.737363435206262,0.737302262748732,0.737281254731893,0.737300503451691,0.737360082329691,0.737460045401386,0.737600426774449,0.737781240054818,0.738002477738326,0.738264110565516,0.738566086837149,0.7389083316878,0.73929074631482,0.739713207159823,0.740175565039789,0.740677644224721,0.741219241458783,0.741800124921722,0.742420033127404,0.743078673756244,0.743775722418359,0.744510821344401,0.745283578001098,0.746093563628823,0.746940311698776,0.747823316287765,0.748742030369131,0.749695864018967,0.750684182537629,0.751706304487498,0.752761499649128,0.753848986899286,0.754967932015988,0.756117445417474,0.757296579844092,0.758504327994375,0.759739620129058,0.761001321659401,0.76228823073895,0.763599075880562,0.764932513623117,0.766287126274618,0.767661419760112,0.769053821603801,0.77046267907443,0.77188625752128,0.773322738924195,0.774770220674718,0.776226714595825,0.777690146194564,0.779158354124298,0.78062908981083,0.782100017168896,0.783634599824363,0.78535237365564,0.787084735261357,0.788830661671628,0.790589175220952,0.792359353147676,0.79414033723518,0.795931343331789,0.797731670582217,0.79954071020725,0.801357953680971,0.803183000176857,0.805015563184763,0.806001542523262,0.766118938952592,0.727809840088615,0.69103457777278,0.655751996504845,0.626187942357063,0.601690207487109,0.579080156116692,0.742985240652478,0.742344223782254,0.741739999093277,0.741172895600002,0.740643228677548,0.740151299806367,0.739697396308562,0.739281791074839,0.738904742281069,0.738566493093363,0.738267271360532,0.738007289292696,0.737786743124823,0.737605812763827,0.737464661417855,0.737363435206262,0.737302262748732,0.737281254731893,0.737300503451691,0.737360082329691,0.737460045401386,0.737600426774449,0.737781240054818,0.738002477738326,0.738264110565516,0.738566086837149,0.7389083316878,0.73929074631482,0.739713207159823,0.740175565039789,0.740677644224721,0.741219241458783,0.741800124921722,0.742420033127404,0.743078673756244,0.743775722418359,0.744510821344401,0.745283578001098,0.746093563628823,0.746940311698776,0.747823316287765,0.748742030369131,0.749695864018967,0.750684182537629,0.751706304487498,0.752761499649128,0.753848986899286,0.754967932015988,0.756117445417474,0.757296579844092,0.758504327994375,0.759739620129058,0.761001321659401,0.76228823073895,0.763599075880562,0.764932513623117,0.766287126274618,0.767661419760112,0.769053821603801,0.77046267907443,0.77188625752128,0.773322738924195,0.774770220674718,0.776226714595825,0.777690146194564,0.779158354124298,0.78062908981083,0.782100017168896,0.783634599824363,0.78535237365564,0.787084735261357,0.788830661671628,0.790589175220952,0.792359353147676,0.79414033723518,0.795931343331789,0.797731670582217,0.79954071020725,0.801357953680971,0.803183000176857,0.805015563184763,0.806001542523262,0.766118938952592,0.727809840088615,0.69103457777278,0.655751996504845,0.626187942357063,0.601690207487109,0.579080156116692
"Ginori",0.0709713686449268,0.0785162952400428,0.0867664141267819,0.0957989073900748,0.105707030070608,0.116605548535565,0.128638377465109,0.141989348095928,0.15689741294782,0.173678062587902,0.192753256635181,0.214692647476744,0.240269216228586,0.270533151681558,0.307942684230012,0.357458326682757,0.419598782430763,0.423939186504095,0.0724272088818692,0.0739091123795318,0.0754175801345507,0.0769531295348898,0.0785162952400428,0.0801076301196607,0.0817277062548554,0.0833771160067484,0.0850564731571689,0.0867664141267819,0.0885075992763066,0.0902807142969288,0.0920864716964375,0.0939256123881357,0.0957989073900748,0.0977071596427288,0.0996512059538499,0.101631919079844,0.103650209953751,0.105707030070608,0.107803374041781,0.109940282330686,0.112118844183213,0.114340200767106,0.116605548535565,0.118916142831398,0.121273301749148,0.123678410273833,0.126132924716126,0.128638377465109,0.131196382081072,0.133808638752164,0.136476940140187,0.139203177642177,0.141989348095928,0.144837560959078,0.147750045992774,0.150729161482401,0.153777403029189,0.15689741294782,0.160091990306363,0.163364101645906,0.166716892418241,0.1701536991807,0.173678062587902,0.177293741220559,0.181004726291909,0.184815257272486,0.188729838474213,0.192753256635182,0.196890599547149,0.20114727576916,0.205529035473022,0.210041992470311,0.214692647476745,0.219487912679076,0.224435137683317,0.229542136942393,0.234817218788117,0.240269216228586,0.245907519720337,0.251742112187505,0.25778360664125,0.264043286855279,0.270533151681559,0.277265963748449,0.284255303476331,0.291515629578102,0.299275731819073,0.307942684230012,0.316991985799551,0.326445009702442,0.336324310493753,0.346653698577307,0.357458326682755,0.368764791131791,0.380601251095003,0.392997569489582,0.405985479650186,0.419598782430764,0.433873578981964,0.448373507251698,0.440102698387511,0.431957643792273,0.423939186504095,0.416047744143343,0.414963476382353,0.418452655829044,0.421513643061344,0.0724272088818692,0.0739091123795318,0.0754175801345507,0.0769531295348898,0.0785162952400428,0.0801076301196607,0.0817277062548554,0.0833771160067484,0.0850564731571689,0.0867664141267819,0.0885075992763066,0.0902807142969288,0.0920864716964375,0.0939256123881357,0.0957989073900748,0.0977071596427288,0.0996512059538499,0.101631919079844,0.103650209953751,0.105707030070608,0.107803374041781,0.109940282330686,0.112118844183213,0.114340200767106,0.116605548535565,0.118916142831398,0.121273301749148,0.123678410273833,0.126132924716126,0.128638377465109,0.131196382081072,0.133808638752164,0.136476940140187,0.139203177642177,0.141989348095928,0.144837560959078,0.147750045992774,0.150729161482401,0.153777403029189,0.15689741294782,0.160091990306363,0.163364101645906,0.166716892418241,0.1701536991807,0.173678062587902,0.177293741220559,0.181004726291909,0.184815257272486,0.188729838474213,0.192753256635182,0.196890599547149,0.20114727576916,0.205529035473022,0.210041992470311,0.214692647476745,0.219487912679076,0.224435137683317,0.229542136942393,0.234817218788117,0.240269216228586,0.245907519720337,0.251742112187505,0.25778360664125,0.264043286855279,0.270533151681559,0.277265963748449,0.284255303476331,0.291515629578102,0.299275731819073,0.307942684230012,0.316991985799551,0.326445009702442,0.336324310493753,0.346653698577307,0.357458326682755,0.368764791131791,0.380601251095003,0.392997569489582,0.405985479650186,0.419598782430764,0.433873578981964,0.448373507251698,0.440102698387511,0.431957643792273,0.423939186504095,0.416047744143343,0.414963476382353,0.418452655829044,0.421513643061344,0.0724272088818692,0.0739091123795318,0.0754175801345507,0.0769531295348898,0.0785162952400428,0.0801076301196607,0.0817277062548554,0.0833771160067484,0.0850564731571689,0.0867664141267819,0.0885075992763066,0.0902807142969288,0.0920864716964375,0.0939256123881357,0.0957989073900748,0.0977071596427288,0.0996512059538499,0.101631919079844,0.103650209953751,0.105707030070608,0.107803374041781,0.109940282330686,0.112118844183213,0.114340200767106,0.116605548535565,0.118916142831398,0.121273301749148,0.123678410273833,0.126132924716126,0.128638377465109,0.131196382081072,0.133808638752164,0.136476940140187,0.139203177642177,0.141989348095928,0.144837560959078,0.147750045992774,0.150729161482401,0.153777403029189,0.15689741294782,0.160091990306363,0.163364101645906,0.166716892418241,0.1701536991807,0.173678062587902,0.177293741220559,0.181004726291909,0.184815257272486,0.188729838474213,0.192753256635182,0.196890599547149,0.20114727576916,0.205529035473022,0.210041992470311,0.214692647476745,0.219487912679076,0.224435137683317,0.229542136942393,0.234817218788117,0.240269216228586,0.245907519720337,0.251742112187505,0.25778360664125,0.264043286855279,0.270533151681559,0.277265963748449,0.284255303476331,0.291515629578102,0.299275731819073,0.307942684230012,0.316991985799551,0.326445009702442,0.336324310493753,0.346653698577307,0.357458326682755,0.368764791131791,0.380601251095003,0.392997569489582,0.405985479650186,0.419598782430764,0.433873578981964,0.448373507251698,0.440102698387511,0.431957643792273,0.423939186504095,0.416047744143343,0.414963476382353,0.418452655829044,0.421513643061344
